,short_name,long_name,age,overall,nationality,club,wage_eur,contract_valid_until,Cluster
11557,Alex Suárez,José Alejandro Suárez Suárez,26,64,Spain,UD Las Palmas,3000,2021.0,331
11558,M. Voduț,Mihai Voduț,24,64,Romania,Chindia Târgovişte,2000,2023.0,828
11559,Marcelinho,Marcelo Antônio de Oliveira,22,64,Brazil,Clube Sport Marítimo,2000,2023.0,913
11560,C. Stamboulidis,Charalambos Stamboulidis,23,64,Greece,Extremadura UD,2000,2020.0,716
11561,E. Johansen,Eirik Holmen Johansen,26,64,Norway,SK Brann,1000,2022.0,377
11562,D. Potts,Daniel Potts,25,64,England,Luton Town,4000,2021.0,679
11563,D. Léon,Donovan Léon,26,64,France,Stade Brestois 29,3000,2020.0,489
11564,W. Marinus,Wouter Marinus,24,64,Netherlands,FC Emmen,2000,2020.0,405
11565,D. Poleon,Dominic Poleon,25,64,England,Crawley Town,3000,2020.0,832
11566,T. Haye,Thom Haye,24,64,Netherlands,Lecce,4000,2020.0,939
11567,M. Maletić,Marko Maletić,25,64,Bosnia Herzegovina,Paris FC,2000,2020.0,11
11568,M. Cebula,Marcin Cebula,23,64,Poland,Korona Kielce,1000,2020.0,933
11569,S. Hoare,Sean Hoare,25,64,Republic of Ireland,Dundalk,1000,2020.0,285
11570,D. Bohl,Daniel Bohl,25,64,Germany,Chemnitzer FC,1000,2024.0,540
11571,A. Martínez,Ariel Elías Martínez Arce,25,64,Chile,Audax Italiano,2000,2024.0,909
11572,R. Ureña,Rodrigo Andrés Ureña Reyes,26,64,Chile,CD Cobresal,1000,2019.0,100
11573,F. Marquet,François Marquet,24,64,Belgium,KV Oostende,3000,2021.0,863
11574,F. Holthaus,Fabian Holthaus,24,64,Germany,Viktoria Köln,1000,2020.0,348
11575,M. Van Damme,Miguel Van Damme,25,64,Belgium,KSV Cercle Brugge,3000,2020.0,826
11576,J. Laurent,Josh Laurent,24,64,England,Shrewsbury,2000,2020.0,108
11577,D. Djigla,David Djigla,23,64,Benin,Chamois Niortais Football Club,2000,2020.0,962
11578,A. Rufer,Alex Arthur Rufer,23,64,New Zealand,Wellington Phoenix,1000,2020.0,108
11579,D. Węglarz,Damian Węglarz,23,64,Poland,Jagiellonia Białystok,2000,2021.0,559
11580,T. Holmes-Dennis,Tareiq Holmes-Dennis,23,64,England,Bristol Rovers,2000,2020.0,348
11581,N. Thomas,Nathan Thomas,24,64,England,Carlisle United,3000,2020.0,213
11582,M. Maroši,Marko Maroši,25,64,Slovakia,Coventry City,2000,2022.0,728
11583,Y. Barnawi,Yaseen Omar Barnawi,25,64,Saudi Arabia,Al Taawoun,5000,2022.0,402
11584,K. Choi,최경록 崔琼罗,24,64,Korea Republic,Karlsruher SC,4000,2021.0,590
11585,P. Golubović,Petar Golubović,24,64,Serbia,KV Kortrijk,3000,2021.0,993
11586,A. Zedadka,Akim Zedadka,24,64,France,Clermont Foot 63,1000,2022.0,439
11587,S. Crone,Svenn Crone,24,64,Denmark,Silkeborg IF,2000,2021.0,983
11588,G. Acampora,Gennaro Acampora,25,64,Italy,Spezia,1000,2021.0,303
11589,David Gil,David Gil Mohedano,25,64,Spain,Cádiz CF,2000,2023.0,876
11590,M. Fraisl,Martin Fraisl,26,64,Austria,SV Sandhausen,1000,2022.0,598
11591,I. Çipe,İsmail Çipe,24,64,Turkey,Kayserispor,2000,2021.0,489
11592,A. Al Malki,Abdulelah Al Malki,24,64,Saudi Arabia,Al Ittihad,6000,2022.0,100
11593,T. Kanamori,金森 健志,25,64,Japan,Sagan Tosu,2000,2020.0,460
11594,V. Henry,Valentin Henry,25,64,France,Rodez Aveyron Football,1000,2020.0,634
11595,R. Niemeijer,Reuven Niemeijer,24,64,Netherlands,Heracles Almelo,2000,2020.0,726
11596,J. Green,Jordan Green,24,64,England,Barnsley,3000,2021.0,652
11597,Park Yi-Young,박이영 朴易扬,25,64,Korea Republic,FC St. Pauli,4000,2022.0,877
11598,K. Nagato,永藤 克弥,24,64,Japan,Vegalta Sendai,1000,2022.0,659
11599,D. Scarr,Dan Scarr,24,64,England,Walsall,4000,2021.0,470
11600,J. Lorch,Jeremias Lorch,23,64,Germany,SV Wehen Wiesbaden,3000,2020.0,342
11601,M. Blažič,Miha Blažič,26,64,Slovenia,Slovenia,0,,716
11602,S. Schimmer,Stefan Schimmer,25,64,Germany,1. FC Heidenheim 1846,4000,2023.0,341
11603,M. Seegert,Marcel Seegert,25,64,Germany,SV Waldhof Mannheim,1000,2021.0,638
11604,A. Vrenezi,Albion Vrenezi,25,64,Kosovo,FC Würzburger Kickers,2000,2020.0,590
11605,B. Jacobsen,Bjarke Jacobsen,25,64,Denmark,AC Horsens,3000,2021.0,657
11606,M. Ortíz,Marcelo Ortíz,25,64,Argentina,Atlético Tucumán,3000,2020.0,725
11607,M. Lode,Marius Lode,26,64,Norway,FK Bodø/Glimt,1000,2021.0,494
11608,L. Nieuwpoort,Lars Nieuwpoort,24,64,Netherlands,RKC Waalwijk,2000,2021.0,507
11609,S. Mamba,Streli Mamba,25,64,Germany,SC Paderborn 07,6000,2022.0,225
11610,I. Savane,Ibrahima Savane,25,64,France,Livingston FC,2000,2021.0,547
11611,J. Méndez,Javier Méndez,24,64,Uruguay,Unión de Santa Fe,3000,2019.0,289
11612,K. Holzweiler,Kevin Holzweiler,24,64,Germany,Viktoria Köln,1000,2021.0,400
11613,R. Sirk,Rok Sirk,25,64,Slovenia,Zagłębie Lubin,2000,2022.0,986
11614,J. Kotei,James Kotei,25,64,Ghana,Kaizer Chiefs,1000,2022.0,116
11615,Nené,Rui F. da Cunha Correia,24,64,Portugal,Santa Clara,1000,2022.0,144
11616,D. Jablonský,David Jablonský,27,64,Czech Republic,Cracovia,2000,2022.0,866
11617,C. Missilou,Christopher Missilou,26,64,Congo,Oldham Athletic,3000,2020.0,150
11618,F. Jensen,Fredrik Oldrup Jensen,26,64,Norway,Odds BK,1000,2019.0,628
11619,Milton Raphael,Milton Raphael Guimarães Pires,28,64,Brazil,Vitória de Setúbal,1000,2020.0,559
11620,S. Walker,Sam Walker,27,64,England,Reading,4000,2021.0,489
11621,R. McDonald,Rod McDonald,27,64,England,AFC Wimbledon,2000,2020.0,297
11622,Z. Ismail,Zeli Ismail,25,64,England,Bradford City,5000,2020.0,281
11623,A. Stewart,Anthony Stewart,26,64,England,Wycombe Wanderers,2000,2020.0,638
11624,O. Turton,Oliver Turton,26,64,England,Blackpool,3000,2020.0,958
11625,I. Gelios,Ioannis Gelios,27,64,Greece,Holstein Kiel,3000,2022.0,321
11626,Toni Silva,Toni Brito Silva Sá,25,64,Guinea Bissau,Astra Giurgiu,3000,2021.0,537
11627,A. Escoboza,Jesús Alonso Escoboza Lugo,26,64,Mexico,Querétaro,3000,2021.0,669
11628,J. Grimmer,Jack Grimmer,25,64,Scotland,Wycombe Wanderers,2000,2021.0,129
11629,A. Henley,Adam Henley,25,64,Wales,Bradford City,4000,2020.0,468
11630,O. Bulut,Onur Bulut,25,64,Germany,Alanyaspor,3000,2022.0,572
11631,Pol,Pol Freixanet Viejo,27,64,Spain,CF Fuenlabrada,2000,2021.0,489
11632,T. Hopper,Tom Hopper,25,64,England,Southend United,3000,2021.0,887
11633,Kim Won Sik,김원식 金元植,27,64,Korea Republic,FC Seoul,2000,2023.0,750
11634,D. Berntsen,Daniel Berntsen,26,64,Norway,Tromsø IL,1000,2020.0,774
11635,C. Reilly,Callum Reilly,25,64,Republic of Ireland,AFC Wimbledon,2000,2021.0,423
11636,Dolly Menga,Dolly Domingos Menga,26,64,Angola,Livingston FC,2000,2020.0,444
11637,W. Jobello,Wesley Jobello,25,64,France,Coventry City,3000,2022.0,25
11638,K. Morris,Kieron Morris,25,64,England,Tranmere Rovers,2000,2021.0,669
11639,J. O'Sullivan,John O'Sullivan,25,64,Republic of Ireland,Morecambe,3000,2021.0,607
11640,J. Donacien,Janoi Donacien,25,64,St Lucia,Ipswich Town,3000,2022.0,22
11641,S. Spiridonović,Srđan Spiridonović,25,64,Austria,Pogoń Szczecin,2000,2022.0,51
11642,M. Kuttin,Manuel Kuttin,25,64,Austria,Wolfsberger AC,2000,2020.0,786
11643,Alex Vallejo,Alejandro Vallejo Mínguez,27,64,Spain,CF Fuenlabrada,2000,2020.0,408
11644,C. Álvarez,Cristian Marcelo Álvarez,26,64,Argentina,América de Cali,1000,2019.0,546
11645,D. Starkl,Dominik Starkl,25,64,Austria,FC Admira Wacker Mödling,4000,2021.0,493
11646,N. Quaschner,Nils Quaschner,25,64,Germany,DSC Arminia Bielefeld,4000,2020.0,235
11647,J. Thiaré,Jamal Thiaré,26,64,Senegal,Le Havre AC,2000,2021.0,388
11648,E. Mastrolía,Ezequiel Mastrolía,28,64,Argentina,Club Atlético Talleres,3000,2020.0,876
11649,G. Karlen,Gaëtan Karlen,26,64,Switzerland,Neuchâtel Xamax,2000,2020.0,178
11650,L. Shephard,Liam Shephard,24,64,Wales,Forest Green Rovers,4000,2020.0,436
11651,Wang Shangyuan,王上源,26,64,China PR,Henan Jianye FC,3000,2021.0,491
11652,M. Evouna,Malick Evouna,26,64,Gabon,Santa Clara,2000,2021.0,602
11653,A. Mosquera,Andrés Felipe Mosquera Marmolejo,27,64,Colombia,Independiente Medellín,1000,2019.0,876
11654,A. Al Shamekh,Abdullah Abdulkarim Al Shamekh,26,64,Saudi Arabia,Al Shabab,7000,2022.0,299
11655,Wang Tong,王彤,26,64,China PR,Shandong Luneng TaiShan FC,4000,2022.0,3
11656,Luo Senwen,罗森文,26,64,China PR,Chongqing Dangdai Lifan FC SWM Team,3000,2019.0,136
11657,R. Arciero,Rodrigo Sebastián Arciero,26,64,Argentina,Club Atlético Banfield,3000,2020.0,497
11658,Hu Yanqiang,胡延强,26,64,China PR,Beijing Sinobo Guoan FC,4000,2020.0,683
11659,Luo Jing,罗竞,25,64,China PR,Jiangsu Suning FC,5000,2024.0,451
11660,Z. Gordon,Ziggy Gordon,26,64,Scotland,Central Coast Mariners,1000,2020.0,782
11661,S. Al Jaman,Saleh Al Jaman,25,64,Saudi Arabia,Ettifaq FC,6000,2022.0,832
11662,G. Alanís,Gabriel Gustavo Alanís,25,64,Argentina,Godoy Cruz,3000,2023.0,220
11663,S. Leyton,Sebastián Ignacio Leyton Hevia,26,64,Chile,Unión La Calera,1000,2019.0,100
11664,N. Maeda,前田 尚輝,24,64,Japan,Nagoya Grampus,2000,2019.0,714
11665,Emanuel Novo,Emanuel Rodrigues Novo,26,64,Portugal,FC Hermannstadt,2000,2020.0,113
11666,A. Calcan,Andreias Calcan,25,64,Romania,FC Viitorul,3000,2022.0,325
11667,S. Vergara,Sergio Vergara,25,64,Chile,CD Everton de Viña del Mar,1000,2022.0,206
11668,D. Petković,Danijel Petković,26,64,Montenegro,Angers SCO,4000,2022.0,996
11669,F. Boló,Franco Emanuel Bolo,25,64,Argentina,Deportivo Pasto,1000,2022.0,374
11670,A. Foosnæs,Aleksander Foosnæs,25,64,Norway,Ranheim Fotball,1000,2021.0,650
11671,S. Strand,Simon Strand,26,64,Sweden,IF Elfsborg,1000,2021.0,468
11672,I. Durmuş,İlkay Durmuş,25,64,Turkey,St. Mirren,2000,2021.0,557
11673,Diogo Silva,Diogo Miguel Oliveira Silva,26,64,Portugal,CD Tondela,2000,2020.0,415
11674,E. Pap,Eduard Pap,25,64,Romania,FC Botoşani,2000,2020.0,843
11675,R. Garcia,Rafael Garcia,25,64,Germany,Chemnitzer FC,1000,2020.0,801
11676,D. Kovačec,Dino Kovačec,25,64,Croatia,WSG Tirol,3000,2020.0,560
11677,Márcio Meira,Márcio André Meira Fernandes,25,64,Portugal,Gil Vicente FC,2000,2023.0,629
11678,M. Birighitti,Mark Birighitti,28,64,Australia,Central Coast Mariners,1000,2020.0,528
11679,O. Söderberg,Ole Söderberg,28,64,Sweden,AFC Eskilstuna,1000,2019.0,332
11680,D. Achucarro,David Eduardo Achucarro Trinidad,28,64,Argentina,Cúcuta Deportivo,1000,2023.0,507
11681,M. Maak,Matthias Maak,27,64,Austria,SCR Altach,3000,2021.0,523
11682,R. Allsop,Ryan Allsop,27,64,England,Wycombe Wanderers,2000,2021.0,366
11683,N. Ralph,Nathan Ralph,26,64,England,Southend United,2000,2021.0,892
11684,J. Tamm,Joonas Tamm,27,64,Estonia,Lillestrøm SK,1000,2021.0,737
11685,D. Rose,Danny Rose,25,64,England,Mansfield Town,5000,2021.0,953
11686,C. Cropper,Cody Cropper,26,64,United States,New England Revolution,2000,2019.0,720
11687,C. Diop,Clément Diop Degoud,25,64,Senegal,Montreal Impact,1000,2023.0,34
11688,Jean Deretti,Jean Alexandre Deretti,26,64,Brazil,Academica Clinceni,2000,2023.0,173
11689,P. Sweeney,Pierce Sweeney,24,64,Republic of Ireland,Exeter City,3000,2020.0,409
11690,P. Kühn,Philipp Kühn,26,64,Germany,VfL Osnabrück,3000,2021.0,720
11691,J. Tillson,Jordan Tillson,26,64,England,Exeter City,3000,2020.0,32
11692,N. Chamed,Nasser Chamed,25,64,Comoros,Gaz Metan Mediaş,3000,2021.0,853
11693,K. Baccus,Kearyn Baccus,27,64,Australia,Kaizer Chiefs,1000,2022.0,490
11694,C. Nielsen,Casper Højer Nielsen,24,64,Denmark,Aarhus GF,3000,2021.0,581
11695,S. Patzler,Sebastian Patzler,28,64,Germany,Viktoria Köln,1000,2020.0,720
11696,P. Retre,Paulo Retre,26,64,Australia,Sydney FC,2000,2020.0,80
11697,B. Perea,Brayan Perea,26,64,Colombia,Independiente Santa Fe,1000,2024.0,16
11698,J. Beaulieu,Jonathan Beaulieu,26,64,France,FC Chambly Oise,1000,2020.0,347
11699,P. Tschernegg,Peter Tschernegg,26,64,Austria,TSV Hartberg,2000,2020.0,885
11700,J. Vojtuš,Jakub Vojtuš,25,64,Slovakia,Academica Clinceni,2000,2021.0,16
11701,U. Saltnes,Ulrik Saltnes,26,64,Norway,FK Bodø/Glimt,1000,2020.0,673
11702,Mi Haolun,糜昊伦,26,64,China PR,Tianjin Quanjian FC,5000,2020.0,310
11703,V. Vasić,Vaso Vasić,29,64,Serbia,Royal Excel Mouscron,2000,2021.0,35
11704,B. Touré,Ibrahim Blati Touré,24,64,Ivory Coast,Vitória Guimarães,2000,2022.0,565
11705,J. Chapman,Jay Chapman,25,64,Canada,Toronto FC,2000,2020.0,108
11706,K. Woolery,Kaiyne Woolery,24,64,England,Swindon Town,3000,2020.0,281
11707,Kako Sanz,Alejandro Sanz Sainz,26,64,Spain,CD Numancia,3000,2022.0,538
11708,Ángel García,Ángel García Cabezali,26,64,Spain,Wisła Płock,2000,2020.0,498
11709,D. Kiki,David Enagnon Kiki,25,64,Benin,Stade Brestois 29,4000,2020.0,498
11710,D. Donohue,Dion Donohue,25,64,Wales,Mansfield Town,5000,2021.0,692
11711,M. Firenze,Marco Firenze,26,64,Italy,US Salernitana 1919,1000,2022.0,280
11712,M. Ošs,Mārcis Ošs,27,64,Latvia,Neuchâtel Xamax,2000,2020.0,117
11713,S. Kobayashi,小林 誠吾,25,64,Japan,Oita Trinita,1000,2020.0,546
11714,K. Enghardt,Kasper Enghardt,27,64,Denmark,Lyngby BK,3000,2020.0,291
11715,S. Chabbi,Seifedin  Chabbi,25,64,Tunisia,Gazişehir Gaziantep F.K.,4000,2021.0,226
11716,A. Hopmark,Andreas Hopmark,27,64,Norway,Kristiansund BK,1000,2020.0,271
11717,J. Dem,Jamil Dem,26,64,Germany,SG Sonnenhof Großaspach,2000,2020.0,684
11718,L. Wolsztyński,Łukasz Wolsztyński,24,64,Poland,Górnik Zabrze,2000,2020.0,907
11719,Y. Goto,Yusuke Goto,26,64,Japan,Oita Trinita,2000,2022.0,891
11720,J. Salcedo,Juan José Salcedo,26,64,Colombia,Once Caldas,1000,2022.0,495
11721,E. Papa,Enriko Papa,26,64,Albania,FC Botoşani,3000,2020.0,84
11722,K. Debaty,Kevin Debaty,30,64,Belgium,Waasland-Beveren,2000,2020.0,35
11723,L. Kalludra,Liridon Kalludra,27,64,Sweden,Kristiansund BK,1000,2020.0,683
11724,F. Kastrati,Flamur Kastrati,27,64,Kosovo,Kristiansund BK,1000,2021.0,317
11725,M. Bakenga,Mushagalusa Bakenga Joar Namugunga,26,64,Norway,Tromsø IL,1000,2019.0,411
11726,A. Zamora,Alonso René Zamora Barrera,27,64,Mexico,Puebla FC,2000,2023.0,936
11727,T. Björkström,Tim Björkström,28,64,Sweden,IK Sirius,1000,2019.0,49
11728,G. Kongshavn,Gudmund Taksdal Kongshavn,28,64,Norway,Tromsø IL,1000,2019.0,474
11729,W. Cuero,Wilson Antonio Cuero Llano,27,64,Colombia,Alianza Petrolera,1000,2022.0,475
11730,J. Proctor,Jamie Proctor,27,64,England,Rotherham United,3000,2021.0,287
11731,G. Álvarez,Gilbert Álvarez,27,64,Bolivia,Bolivia,0,,341
11732,N. Cameron,Nathan Cameron,27,64,England,Macclesfield Town,2000,2020.0,19
11733,C. McAleny,Conor McAleny,26,64,England,Fleetwood Town,3000,2020.0,351
11734,M. Jurdík,Milan Jurdík,27,64,Czech Republic,WSG Tirol,3000,2020.0,845
11735,A. Sarcevic,Antoni Sarcevic,27,64,England,Plymouth Argyle,5000,2020.0,488
11736,J. Kamber,Janick Kamber,27,64,Switzerland,Neuchâtel Xamax,2000,2021.0,104
11737,D. Offenbacher,Daniel Offenbacher,27,64,Austria,FC Hermannstadt,2000,2020.0,310
11738,B. Ibini,Bernie Ibini-Isei,26,64,Australia,Jeonbuk Hyundai Motors,3000,2023.0,279
11739,L. Norris,Luke Norris 'Hacker',26,64,England,Colchester United,4000,2021.0,290
11740,H. Ben Moussa,Hilal Ben Moussa,27,64,Netherlands,Sepsi OSK,3000,2023.0,203
11741,R. Bennett,Rhys Bennett,27,64,England,Peterborough United,3000,2020.0,151
11742,M. Jeannin,Mehdi Jeannin,28,64,Algeria,Clermont Foot 63,1000,2020.0,826
11743,R. Bouhenna,Rachid Bouhenna,28,64,Algeria,Sepsi OSK,3000,2021.0,499
11744,T. Dieng,Timothée Dieng,27,64,France,Southend United,3000,2020.0,673
11745,G. Morrissey,Gearóid Morrissey,27,64,Republic of Ireland,Cork City,1000,2019.0,842
11746,J. Tveita,Jon-Helge Tveita,27,64,Norway,Sarpsborg 08 FF,1000,2019.0,607
11747,B. Dickenson,Brennan Dickenson,26,64,England,Milton Keynes Dons,3000,2021.0,348
11748,Han Yong Su,한용수 汉永苏,29,64,Korea Republic,Gangwon FC,1000,2023.0,134
11749,L. Zuta,Leonard Zuta,26,64,FYR Macedonia,Atiker Konyaspor,4000,2020.0,604
11750,S. Grether,Simon Grether,27,64,Switzerland,FC Luzern,3000,2020.0,100
11751,O. Ademi,Orhan Ademi,27,64,Switzerland,Eintracht Braunschweig,2000,2021.0,341
11752,B. Rowe,Brian Rowe,30,64,United States,Orlando City SC,2000,2023.0,826
11753,S. Al Sawadi,Sultan Ali Al Sawadi,26,64,Saudi Arabia,Al Raed,5000,2020.0,160
11754,N. Brock-Madsen,Nicolai Brock-Madsen,26,64,Denmark,AC Horsens,3000,2021.0,658
11755,D. Dziwniel,Daniel Dziwniel,26,64,Poland,Korona Kielce,2000,2021.0,53
11756,B. Moe,Brede Mathias Moe,27,64,Norway,FK Bodø/Glimt,1000,2020.0,470
11757,I. Berezovskyi,Ihor Berezovskyi,28,64,Ukraine,SV Darmstadt 98,4000,2020.0,641
11758,A. Kann,Alec Kann,28,64,United States,Atlanta United,2000,2019.0,332
11759,Y. Asprilla,Yuber Alberto Asprilla Viera,26,64,Colombia,Atlético Bucaramanga,1000,2019.0,893
11760,M. Rosales,Mauricio Rosales,27,64,Argentina,Estudiantes de La Plata,4000,2020.0,991
11761,F. Coniglio,Fernando Coniglio,27,64,Argentina,Club Atlético Huracán,4000,2021.0,194
11762,S. Sané,Saliou Sané,26,64,Germany,Karlsruher SC,4000,2020.0,341
11763,O. Palmer,Ollie Palmer,27,64,England,Crawley Town,3000,2020.0,658
11764,J. Manconi,Jacopo Manconi,25,64,Italy,Perugia,1000,2021.0,206
11765,Han Seok Jong,한석종 韩钟硕,26,64,Korea Republic,Sangju Sangmu FC,1000,2020.0,309
11766,J. Biada,Julius Biada,26,64,Germany,SV Sandhausen,2000,2022.0,0
11767,M. Demetriou,Mickey Demetriou,29,64,England,Newport County,3000,2021.0,679
11768,D. Luxbacher,Daniel Luxbacher,27,64,Austria,SKN St. Pölten,4000,2020.0,385
11769,N. Aankour,Nabil Aankour,25,64,Morocco,Arka Gdynia,2000,2020.0,201
11770,Jon García,Jon García Herrero,28,64,Spain,SD Ponferradina,2000,2020.0,570
11771,S. Rouiller,Steve Rouiller,28,64,Switzerland,Servette FC,3000,2021.0,638
11772,I. Jónsson,Ingvar Jónsson,29,64,Iceland,Iceland,0,,886
11773,F. Azemi,Fitim Azemi,27,64,Norway,Tromsø IL,1000,2019.0,287
11774,K. Hoggas,Kévin Hoggas,27,64,France,KSV Cercle Brugge,4000,2021.0,510
11775,F. Madrigal,Fernando Madrigal González,27,64,Mexico,Atlético de San Luis,3000,2023.0,762
11776,Nacho,Ignacio Agustín Sánchez Romo,26,64,Spain,CD Numancia,3000,2022.0,962
11777,N. Karger,Nico Karger,26,64,Germany,TSV 1860 München,1000,2020.0,493
11778,T. Endoh,遠藤 翼,25,64,Japan,Toronto FC,2000,2019.0,702
11779,O. Hawkins,Oliver Hawkins,27,64,England,Portsmouth,4000,2020.0,972
11780,Heo Yong Joon,허용준 许榕俊,26,64,Korea Republic,Pohang Steelers,2000,2019.0,0
11781,Han Hee Hoon,한희훈 韩献熙,28,64,Korea Republic,Daegu FC,2000,2022.0,464
11782,T. Morita,守田 達弥,28,64,Japan,Matsumoto Yamaga,1000,2019.0,786
11783,A. Al Qahtani,Abdulkarim Ayidh Al Qahtani,26,64,Saudi Arabia,Al Fayha,5000,2020.0,274
11784,Y. Matsushita,松下 佳貴,25,64,Japan,Vegalta Sendai,1000,2020.0,784
11785,R. Shinzato,新里 亮,28,64,Japan,Júbilo Iwata,2000,2020.0,943
11786,S. Takagi,髙木 骏,30,64,Japan,Oita Trinita,1000,2022.0,833
11787,Y. Misao,三竿 雄斗,28,64,Japan,Oita Trinita,1000,2022.0,346
11788,H. Shimoda,下田 北斗,27,64,Japan,Kawasaki Frontale,2000,2022.0,310
11789,R. Babenko,Ruslan Babenko,26,64,Ukraine,Raków Częstochowa,1000,2020.0,648
11790,Y. Mamilonne,Yannick Mamilonne,27,64,France,FC Chambly Oise,2000,2020.0,341
11791,M. Huber,Michael Huber,29,64,Austria,TSV Hartberg,2000,2022.0,59
11792,K. Larson,Karl Larson,27,64,Sweden,IK Sirius,1000,2020.0,670
11793,D. van Crooij,Delano van Crooij,28,64,Netherlands,VVV-Venlo,2000,2022.0,474
11794,J. Pirinen,Juha Pirinen,27,64,Finland,Tromsø IL,1000,2020.0,346
11795,V. Hammershøj-Mistrati,Vito Hammershøj-Mistrati,27,64,Denmark,Randers FC,3000,2023.0,958
11796,R. Herrmann,Robert Herrmann,25,64,Germany,FC Würzburger Kickers,2000,2020.0,446
11797,A. Peteleu,Ionuț Andrei Peteleu,26,64,Romania,CFR Cluj,3000,2022.0,129
11798,J. Riquett,Jáider Alfonso Riquett Molina,29,64,Colombia,La Equidad,1000,2022.0,404
11799,F. Grahl,Francisco Grahl,27,64,Argentina,Club Atlético Aldosivi,3000,2021.0,557
11800,A. Al Nemer,Ali Al Nemer,27,64,Saudi Arabia,Al Wehda,6000,2021.0,359
11801,Y. Andia,Yonathan Wladimir Andía León,26,64,Chile,Unión La Calera,1000,2022.0,100
11802,M. Laurent,Mégan Laurent,27,64,Belgium,KAS Eupen,3000,2020.0,7
11803,J. Matuwila,José-Junior  Matuwila,27,64,Angola,1. FC Kaiserslautern,1000,2021.0,749
11804,D. Bertrand,Dorian Bertrand,26,64,France,AS Nancy Lorraine,2000,2022.0,481
11805,S. Rénot,Sébastien Rénot,29,64,France,ESTAC Troyes,2000,2021.0,474
11806,H. Amin,Hassan Amin,27,64,Afghanistan,SV Meppen,1000,2020.0,345
11807,M. Savković,Mile Savković,26,64,Serbia,Jagiellonia Białystok,3000,2022.0,512
11808,K. Onose,小野瀬 康介,26,64,Japan,Gamba Osaka,3000,2022.0,119
11809,Y. Hoshi,Yuji Hoshi,26,64,Japan,Oita Trinita,1000,2022.0,634
11810,K. Isa,Kohei Isa,27,64,Japan,Oita Trinita,2000,2022.0,845
11811,A. Ibayashi,井林 章,28,64,Japan,Sanfrecce Hiroshima,3000,2022.0,570
11812,Park Ilgyu,박일규 朴一圭,29,64,Korea Republic,Yokohama F. Marinos,1000,2022.0,269
11813,K. Hattori,Kohei Hattori,28,64,Japan,Matsumoto Yamaga,1000,2020.0,296
11814,Maguinho,Magno José da Silva,27,64,Brazil,Kawasaki Frontale,2000,2020.0,983
11815,B. Sekulić,Boris Sekulić,27,64,Slovakia,Górnik Zabrze,2000,2020.0,993
11816,J. Mullin,Josh Mullin,26,64,Scotland,Ross County FC,2000,2021.0,279
11817,I. Goranov,Ivan Goranov,27,64,Bulgaria,Bulgaria,0,,176
11818,P. Green,Paul  Green,36,64,Republic of Ireland,Crewe Alexandra,3000,2020.0,848
11819,G. Morris,Glenn Morris,35,64,England,Crawley Town,1000,2020.0,705
11820,J. Jönsson,Jon Jönsson,35,64,Sweden,IF Elfsborg,1000,2019.0,954
11821,P. Clarke,Peter Clarke,37,64,England,Fleetwood Town,2000,2020.0,358
11822,J. McAnuff,Jobi  McAnuff,37,64,Jamaica,Leyton Orient,3000,2020.0,510
11823,L. Holmes,Lee Holmes,32,64,England,Exeter City,3000,2020.0,213
11824,T. Berni,Tommaso Berni,36,64,Italy,Inter,6000,2020.0,843
11825,D. Haas,Daniel Haas,35,64,Germany,FC Erzgebirge Aue,1000,2020.0,677
11826,L. Miller,Lee Miller,36,64,Scotland,Livingston FC,2000,2020.0,579
11827,L. Walthert,Laurent Walthert,35,64,Switzerland,Neuchâtel Xamax,1000,2021.0,513
11828,D. Potter,Darren  Potter,34,64,Republic of Ireland,Tranmere Rovers,2000,2020.0,309
11829,R. Foster,Richard Foster,33,64,Scotland,St. Johnstone FC,2000,2022.0,436
11830,D. Lewington,Dean Lewington,35,64,England,Milton Keynes Dons,2000,2020.0,857
11831,S. MacLean,Steven MacLean,36,64,Scotland,Heart of Midlothian,2000,2020.0,700
11832,C. Muñoz,Cristian Fernando Muñoz Hoffman,42,64,Argentina,CD Universidad de Concepción,1000,2019.0,705
11833,David Prieto,David Prieto Gálvez,36,64,Spain,CF Fuenlabrada,1000,2020.0,357
11834,Carlos Caballero,Carlos Caballero Pérez,34,64,Spain,CF Fuenlabrada,2000,2020.0,90
11835,C. Vâtcă,Cosmin Andrei Vâtcă,37,64,Romania,CFR Cluj,2000,2020.0,9
11836,J. White,John White,32,64,England,Southend United,2000,2020.0,209
11837,A. Askar,Amin Soleiman Askar,33,64,Ethiopia,Sarpsborg 08 FF,1000,2019.0,970
11838,Choi Jae Soo,최재수 崔在洙,36,64,Korea Republic,Gyeongnam FC,1000,2023.0,204
11839,J. Borring,Jonas Borring,34,64,Denmark,AC Horsens,3000,2020.0,596
11840,M. Ørnskov,Martin Ørnskov,33,64,Denmark,Lyngby BK,3000,2020.0,857
11841,T. Gebauer,Thomas Gebauer,37,64,Austria,LASK Linz,1000,2021.0,140
11842,Ricardo Batista,Ricardo José Cecília Batista,32,64,Portugal,Gaz Metan Mediaş,2000,2020.0,876
11843,M. Cortés,Martín Miguel Cortés,36,64,Argentina,Curicó Unido,1000,2024.0,396
11844,N. Hoheneder,Niklas Hoheneder,32,64,Austria,Chemnitzer FC,1000,2021.0,296
11845,B. Fuller,Barry Fuller,34,64,England,Gillingham,3000,2020.0,292
